"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/themataper-tt46 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","776","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-45 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","11519","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aviso-de-consentimento-de-marketing-directo stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","42","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/poliuretanos-pir-ak-500 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1233","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-40 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","948","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","41454","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","1131","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","15785","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/contacto stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","909","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/hubsostenibilidade > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1142","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","28395","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","64","seo compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/produits/panneaux-isolants/panneaux-d-isolation-des-facades > lang: fr-fr","","",""
"","7967","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/planetpassionate stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","53169","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr27-sp stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","53","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/thermataper-tt47 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","6526","functionality of links","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/panneaux-isolants/panneaux-isolants-pour-faux-plafonds/pir-gr stage only Health Check > lang: fr-fr","","",""
"","34","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-45 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","39","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","17763","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/coberturas stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","22692","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/themataper-tt46 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","16757","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","139","functionality of links","Tablet-768-Chrome","2026-03-30","skipped","2026-03-30","URL: /fr/articles-de-connaissance/comment-reduire-nos-dechets-et-tendre-vers-le-zero-dechet stage only Health Check > lang: fr-articles-de-connaissance","","",""
"","34821","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-al stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","470","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1239","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-45 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","30878","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-35 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","21387","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-7c stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","783","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/themataper-tt46 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","58","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/therma-tr29-sp > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","493","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/protection-passive-contre-lincendie/protection-contre-la-penetration/bandes-de-tuyaux-k-stop > lang: fr-fr","","",""
"","10623","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/tectosfalsos stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","3708","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/articles-de-connaissance/dpe-et-isolation-thermique-du-batiment > lang: fr-fr","","",""
"","1107","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-alk > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","34512","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-7c stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","62","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire/nous-partageons-nos-connaissances > lang: fr-fr","","",""
"","38","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/planetpassionate > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","319","functionality of links","Mobile-iPhone14","2026-03-30","skipped","2026-03-30","URL: /r/produits/panneaux-isolants/panneaux-isolants-de-toitures/therma-tr29-sp stage only Health Check > lang: r-produits","","",""
"","1","functionality of links","Mobile-iPhone14","2026-03-29","skipped","2026-03-29","URL: /gb/en/contact-us/kingspan-technical-insulation stage only Health Check > lang: gb-en","","",""
"","875","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-alk > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","44","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation > lang: fr-fr","","",""
"","156","functionality of links","Tablet-768-Chrome","2026-03-30","skipped","2026-03-30","URL: /fr/produits/protection-passive-contre-lincendie/protection-electrique stage only Health Check > lang: fr-produits","","",""
"","37","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/optim-r > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","453","visual compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/optim-r > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","146","functionality of links","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /r/produits/panneaux-isolants/panneaux-isolants-de-toitures/therma-tr29-sp stage only Health Check > lang: r-produits","","",""
"","1428","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/produits/panneaux-isolants/panneaux-isolants-pour-faux-plafonds/pur-2ps > lang: fr-fr","","",""
"","690","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-35 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","54","seo compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/optim-r > lang: fr-fr","","",""
"","1114","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/applications > lang: fr-fr","","",""
"","53","seo compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/protection-passive-contre-lincendie/protection-contre-la-penetration/bandes-de-tuyaux-k-stop > lang: fr-fr","","",""
"","48","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","0","functionality of links","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /se/sv/dokument stage only Health Check > lang: se-sv","","",""
"","14406","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/404 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","38","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-40 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","1865","visual compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/pur-al-plus > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","23310","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-ak stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","33","seo compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/panneaux-isolants/panneaux-isolants-pour-faux-plafonds/pur-2ps > lang: fr-fr","","",""
"","5841","functionality of links","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /fr/fr/applications/toiture stage only Health Check > lang: fr-fr","","",""
"","1659","visual compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/sobre-nos/planetpassionate > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","0","functionality of links","Tablet-768-Chrome","2026-03-29","skipped","2026-03-29","URL: /cz/cs/zasady-pouzivani-souboru-cookie stage only Health Check > lang: cz-cs","","",""
"","0","functionality of links","Desktop-1920-Chrome","2026-03-29","skipped","2026-03-29","URL: /sa/ar/products/insulation-boards/roof-insulation-board/tt47 stage only Health Check > lang: sa-ar","","",""
"","22487","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-f-alk stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","30","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos/therma-tf72 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","466","visual compare","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/kooltherm-k10 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","781","visual compare","Desktop-1200-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/produits/protection-passive-contre-lincendie/coupe-feu/mortier-coupe-feu-compund-k-stop > lang: fr-fr","","",""
"","55","seo compare","Mobile-iPhone14","2026-03-30","failed","2026-03-30","URL: /pt/pt/404 > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","2587","visual compare","Tablet-768-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/campagnes/kingspan-insulation-notre-histoire/nous-sommes-totalement-transparents > lang: fr-fr","","",""
"","0","functionality of links","Mobile-iPhone14","2026-03-29","skipped","2026-03-29","URL: /se/sv/dokument stage only Health Check > lang: se-sv","","",""
"","40","seo compare","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","799","visual compare","Desktop-1920-Chrome","2026-03-29","failed","2026-03-29","URL: /fr/fr/divisions/kingspaninsulation/u-value-calculator-modalites-et-conditions-generales-dutilisation-du-site-internet > lang: fr-fr","","",""
"","27534","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas/poliuretanos-pir-cm-bl stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","16855","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-pavimentos stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","27424","functionality of links","Desktop-1920-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-paredes/poliuretanos-pir-af stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","21963","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-tectos-falsos/poliuretanos-pur-ps stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","19853","functionality of links","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/aplicacoes/paredes stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","10476","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-tecnico/condutas-pre-isoladas/preisoladas-pir-alu-45 stage only Health Check > lang: pt-pt","stageHealth/stageHealth.spec.js","",""
"","39","seo compare","Desktop-1200-Chrome","2026-03-30","failed","2026-03-30","URL: /pt/pt/produtos/isolamento-termico/placas-de-isolamento-para-coberturas > lang: pt-pt","migrationCompare/migrationCompare.spec.js","",""
"","8024","functionality of links","Tablet-768-Chrome","2026-03-30","failed","2026-03-30","URL: /fr/fr/campagnes/full-spectrum-of-insulation-solutions stage only Health Check > lang: fr-fr","","",""
